"155","அறிவீனனிடம் புத்தி கேட்காதே.
","","1","_aRivIVaViTa_m pu_tti kE_TkAtE.
"
"156","அறிவு இல்லார் தமக்கு ஆண்மையுமில்லை.
","","1","_aRivu _i_llA_r tama_kku _A_NmYyumi_llY.
"
"157","அறிவு இல்லார்தமக்கு ஆண்மையுமில்லை.
","","1","_aRivu _i_llA_rtama_kku _A_NmYyumi_llY.
"
"158","அறிவுடையாரை அரசனும் விரும்புவான்.
","","1","_aRivuTYyArY _aracaVu_m viru_mpuvA_V.
"
"159","அறுக்க மாட்டாதவன் இடுப்பில் ஐம்பத்தெட்டு கருக்கு அருவாளாம்.
","","1","_aRu_kka mA_TTAtava_V _iTu_ppi_l _Y_mpa_tte_TTu karu_kku _aruvALA_m.
"
"160","அறுக்க மாட்டாதான் கையில் அம்பெத்தெட்டு அரிவாளாம்
","","1","_aRu_kka mA_TTAtA_V kYyi_l _a_mpe_tte_TTu _arivALA_m
"
"161","அறுக்கமாட்டாதவன் இடுப்பில் ஆயிரத்துஎட்டு அரிவாளாம்!
","","1","_aRu_kkamA_TTAtava_V _iTu_ppi_l _Ayira_ttu_e_TTu _arivALA_m!
"
"162","அறுபத்து நாலடிக் கம்பத்திலேறி ஆடினாலும், அடியில் இறங்கி
","","1","_aRupa_ttu nAlaTi_k ka_mpa_ttilERi _ATiVAlu_m, _aTiyi_l _iRa_Gki
"
"163","அறுப்புக் காலத்தில் எலிக்கு ஐந்து பெண்சாதி.
","","1","_aRu_ppu_k kAla_tti_l _eli_kku _Y_ntu pe_NcAti.
"
"164","அறுப்புக்காலத்தில் எலிக்கு ஐந்து பெண்சாதி .
","","1","_aRu_ppu_kkAla_tti_l _eli_kku _Y_ntu pe_NcAti .
"
"165","அறுவடை காலத்தில் எலிக்கு ஐந்து பெண்சாதி.
","","1","_aRuvaTY kAla_tti_l _eli_kku _Y_ntu pe_NcAti.
"
"166","அறையில் ஆடியல்லவா அம்பலத்தில் ஆட வேண்டும்?
","","1","_aRYyi_l _ATiya_llavA _a_mpala_tti_l _ATa vE_NTu_m?
"
"167","அன்பான நண்பனை ஆபத்தில் அறி.
","","1","_a_VpAVa na_NpaVY _Apa_tti_l _aRi.
"
"168","அன்பு இருந்தால் ஆகாததும் ஆகும்.
","","1","_a_Vpu _iru_ntA_l _AkAtatu_m _Aku_m.
"
"169","அன்புக்கும் உண்டோ அடைக்கும் தாழ்?
","","1","_a_Vpu_kku_m _u_NTO _aTY_kku_m tA_Z?
"
"170","அன்று எழுதியவன் அழித்து எழுதுவானா?
","","1","_a_VRu _eZutiyava_V _aZi_ttu _eZutuvAVA?
"
"171","அன்று குடிக்கத் தண்ணீர் இல்லை ஆனைமேல் அம்பாரி வேண்டுமாம்.
","","1","_a_VRu kuTi_kka_t ta_NNI_r _i_llY _AVYmE_l _a_mpAri vE_NTumA_m.
"
"172","அன்று குடிக்கத் தண்ணீர் இல்லை ஆனைமேல் அம்பாரி வேணுமாம்.
","","1","_a_VRu kuTi_kka_t ta_NNI_r _i_llY _AVYmE_l _a_mpAri vENumA_m.
"
"173","அன்னப் பாலுக்குச் சிங்கி அடித்தவன் ஆவின் பாலுக்குச் சர்க்கரை தேடுகிறான்.
","","1","_a_VVa_p pAlu_kku_c ci_Gki _aTi_ttava_V _Avi_V pAlu_kku_c ca_r_kkarY tETukiRA_V.
"
"174","அன்னம் இட்டவர் வீட்டில் கன்னம் இடலாமா?
","","1","_a_VVa_m _i_TTava_r vI_TTi_l ka_VVa_m _iTalAmA?
"
"175","அன்னைக்கு உதவாதவன் யாருக்கும் ஆகான்.
","","1","_a_VVY_kku _utavAtava_V yAru_kku_m _AkA_V.
"
"176","அன்னையும் பிதாவும் முன்னறி தெய்வம்
","","1","_a_VVYyu_m pitAvu_m mu_VVaRi te_yva_m
"
"177","அன்னையைப் போலொரு தெய்வமும் உண்டோ அவர் அடி தொழமறுப்போர் மனிதரில்லை
","","1","_a_VVYyY_p pOloru te_yvamu_m _u_NTO _ava_r _aTi toZamaRu_ppO_r maVitari_llY
"
"178","அனுபோகந்தொலைந்தால் அவிழ்தம் பலிக்கும்
","","1","_aVupOka_ntolY_ntA_l _avi_Zta_m pali_kku_m
"
"179","அஷ்ட பிரபந்தம் கற்றவன் அரைப்பண்டிதன்
","","1","_a_STa pirapa_nta_m ka_RRava_V _arY_ppa_NTita_V
"
"180","ஆக்கப் பொறுத்தவனுக்கு ஆறப் பொறுக்கவில்லை
","","1","_A_kka_p poRu_ttavaVu_kku _ARa_p poRu_kkavi_llY
"
"181","ஆக்கியவனுக்கு சட்டியும் பானையும்தான் மீதம்.
","","1","_A_kkiyavaVu_kku ca_TTiyu_m pAVYyu_mtA_V mIta_m.
"
"182","ஆகட்டும் போகட்டும், அவரைக்காய் காய்க்கட்டும், தம்பி பிறக்கட்டும், அவனுக்குக் கல்யாணம் ஆகட்டும், உன்னைக் கூப்பிடப்போறேனோ?
","","1","_Aka_TTu_m pOka_TTu_m, _avarY_kkA_y kA_y_kka_TTu_m, ta_mpi piRa_kka_TTu_m, _avaVu_kku_k ka_lyANa_m _Aka_TTu_m, _u_VVY_k kU_ppiTa_ppOREVO?
"
"183","ஆகாசத்தை வடுப்படாமல் கடிப்பேன் என்கிறான்.
","","1","_AkAca_ttY vaTu_ppaTAma_l kaTi_ppE_V _e_VkiRA_V.
"
"184","ஆகும் காலம் ஆகும், போகும் காலம் போகும்.
","","1","_Aku_m kAla_m _Aku_m, pOku_m kAla_m pOku_m.
"
"185","ஆசை அறுபது நாள் , மோகம் முப்பது நாள் , தொண்ணூறு நாளும் போனால் துடைப்பக்கட்டை
","","1","_AcY _aRupatu nA_L , mOka_m mu_ppatu nA_L , to_NNURu nALu_m pOVA_l tuTY_ppa_kka_TTY
"
"186","ஆசை அறுபது நாள் மோகம் முப்பது நாள்.
","","1","_AcY _aRupatu nA_L mOka_m mu_ppatu nA_L.
"
"187","ஆசை இருக்கு ஆனை மேல் ஏற; அம்சம் இருக்கு மண் சுமக்க!
","","1","_AcY _iru_kku _AVY mE_l _ERa; _a_mca_m _iru_kku ma_N cuma_kka!
"
"188","ஆசை இருக்கு தாசில் பண்ண அதிருஷ்டம் இருக்கு கழுதை மேய்க்க.
","","1","_AcY _iru_kku tAci_l pa_NNa _atiru_STa_m _iru_kku kaZutY mE_y_kka.
"
"189","ஆசை உள்ளளவும் அலைச்சலும் உண்டு!
","","1","_AcY _u_LLaLavu_m _alY_ccalu_m _u_NTu!
"
"190","ஆசை வெட்கம் அறியாது.
","","1","_AcY ve_Tka_m _aRiyAtu.
"
"191","ஆசைக்கு ஒரு பெண்ணும், ஆஸ்திக்கு ஒர் ஆணும்!!
","","1","_AcY_kku _oru pe_NNu_m, _A_sti_kku _o_r _ANu_m!!
"
"192","ஆட்டக்காரி ஆகவில்லை என்பதற்காகத் தோட்டக்காரியைச் சிங்காரித்தது போல.
","","1","_A_TTa_kkAri _Akavi_llY _e_Vpata_RkAka_t tO_TTa_kkAriyY_c ci_GkAri_ttatu pOla.
"
"193","ஆட்டசெல்லம், பூட்டசெல்லம், அடிக்க செல்லம் அயலாரகத்திலே!
","","1","_A_TTace_lla_m, pU_TTace_lla_m, _aTi_kka ce_lla_m _ayalAraka_ttilE!
"
"194","ஆட்டுக்கு வால் அளவறிந்து வைத்திருக்கிறது.
","","1","_A_TTu_kku vA_l _aLavaRi_ntu vY_ttiru_kkiRatu.
"
"195","ஆட்டுகிட்ட சண்டை போட்டுக்கிட்டு ,நரிகிட்ட பஞ்சாயத்துக்கு போனிச்சாம் ஆட்டுக்குட்டி 
","","1","_A_TTuki_TTa ca_NTY pO_TTu_kki_TTu ,nariki_TTa pa_JcAya_ttu_kku pOVi_ccA_m _A_TTu_kku_TTi 
"
"196","ஆட்டை தோளில் போட்டுக்கொண்டு, ஊரெல்லாம் தேடினானாம்.
","","1","_A_TTY tOLi_l pO_TTu_kko_NTu, _Ure_llA_m tETiVAVA_m.
"
"197","ஆடத் தெரியாதவள் மேடை கோணல் என்றாளாம்
","","1","_ATa_t teriyAtava_L mETY kONa_l _e_VRALA_m
"
"198","ஆடி உழுது அடர விதை 
","","1","_ATi _uZutu _aTara vitY 
"
"199","ஆடி வாழை தேடி நடு 
","","1","_ATi vAZY tETi naTu 
"
"200","ஆடி விதைப்பு ஆவணி முளைப்பு 
","","1","_ATi vitY_ppu _AvaNi muLY_ppu 
"
"201","ஆடிக் கறக்கிற மாட்டை ஆடிக் கறக்க வேண்டும்; பாடிக் கறக்கிற மாட்டை பாடிக் கறக்க வேண்டும்.
","","1","_ATi_k kaRa_kkiRa mA_TTY _ATi_k kaRa_kka vE_NTu_m; pATi_k kaRa_kkiRa mA_TTY pATi_k kaRa_kka vE_NTu_m.
"
"202","ஆடிக் காற்றில் அம்மியே பறக்கும் பொது இலவம்பஞ்சு என் கதி என்ன என்று கேட்டதாம்!
","","1","_ATi_k kA_RRi_l _a_mmiyE paRa_kku_m potu _ilava_mpa_Jcu _e_V kati _e_VVa _e_VRu kE_TTatA_m!
"
"203","ஆடிக் காற்றுக்கு அம்மியும் பறக்கும்.
","","1","_ATi_k kA_RRu_kku _a_mmiyu_m paRa_kku_m.
"
"204","ஆடிக்கு ஒரு தரம் அமாவாசைக்கு ஒரு தரம்.
","","1","_ATi_kku _oru tara_m _amAvAcY_kku _oru tara_m.
"
"205","ஆடிக்கொரு விதை போட்டால் கார்த்திகைக்கு ஒரு காய் காய்க்கும் 
","","1","_ATi_kkoru vitY pO_TTA_l kA_r_ttikY_kku _oru kA_y kA_y_kku_m 
"
"206","ஆடிப்பட்டம் தேடி விதை 
","","1","_ATi_ppa_TTa_m tETi vitY 
"
"207","ஆடிப்பிள்ளை தேடிப் பிழை 
","","1","_ATi_ppi_LLY tETi_p piZY 
"
"208","ஆடியில் காற்றடித்தால் ஐப்பசியில் மழை பெய்யும்.
","","1","_ATiyi_l kA_RRaTi_ttA_l _Y_ppaciyi_l maZY pe_yyu_m.
"
"209","ஆடு கடிக்குமுனு அறைக்குள்ள படுத்தவ, அவுசாரியாப் போக பேயாய் அலைஞ்சாலாம்.
","","1","_ATu kaTi_kkumuVu _aRY_kku_LLa paTu_ttava, _avucAriyA_p pOka pEyA_y _alY_JcAlA_m.
"
"210","ஆடு கொழுக்கிறதெல்லாம், இடையனுக்கு லாபம் .
","","1","_ATu koZu_kkiRate_llA_m, _iTYyaVu_kku lApa_m .
"
"211","ஆடு நனைகிறது என்று ஓநாய் அழுகிறதாம்
","","1","_ATu naVYkiRatu _e_VRu _OnA_y _aZukiRatA_m
"
"212","ஆடு நனைகிறதே என்று ஒநாய் அழுமாம்.
","","1","_ATu naVYkiRatE _e_VRu _onA_y _aZumA_m.
"
"213","ஆடு மாடு இல்லாதவன் அடை மழைக்கு ராஜா
","","1","_ATu mATu _i_llAtava_V _aTY maZY_kku rAjA
"
"214","ஆடு வளர்க்றது அழகு பாக்றத்துக்கு இல்லெ, கோழி வளக்குறது கொஞ்சு பாக்றதுக்கு இல்லெ.
","","1","_ATu vaLa_r_kRatu _aZaku pA_kRa_ttu_kku _i_lle, kOZi vaLa_kkuRatu ko_Jcu pA_kRatu_kku _i_lle.
"
"215","ஆடும் திரிகை அசைந்து நிற்குமுன், ஓடும் சிந்தை ஒன்பதாயிரம்.
","","1","_ATu_m tirikY _acY_ntu ni_Rkumu_V, _OTu_m ci_ntY _o_VpatAyira_m.
"
"216","ஆடுற மாட்டை ஆடிக் கற, பாடுற மாட்டைப் பாடிக் கற.
","","1","_ATuRa mA_TTY _ATi_k kaRa, pATuRa mA_TTY_p pATi_k kaRa.
"
"217","ஆடுன காலும் பாடுன வாயும் சும்மா இருக்குமா?
","","1","_ATuVa kAlu_m pATuVa vAyu_m cu_mmA _iru_kkumA?
"
"218","ஆடையில்லாதவன் அரை மனிதன்.
","","1","_ATYyi_llAtava_V _arY maVita_V.
"
"219","ஆண்டி மகன் ஆண்டியானால், நேரம் அறிந்து சங்கு ஊதுவான்.
","","1","_A_NTi maka_V _A_NTiyAVA_l, nEra_m _aRi_ntu ca_Gku _UtuvA_V.
"
"220","ஆண்டிக்குக் கொடுக்கிறாயோ, சுரைக் குடுக்கைக்குக் கொடுக்கிறாயோ?
","","1","_A_NTi_kku_k koTu_kkiRAyO, curY_k kuTu_kkY_kku_k koTu_kkiRAyO?
"
"221","ஆண்டை எப்ப சாவான் திண்ண எப்ப காலியாகும்?
","","1","_A_NTY _e_ppa cAvA_V ti_NNa _e_ppa kAliyAku_m?
"
"222","ஆண்மூலம் அரசாளும், பெண் மூலம் (வழியாக) தெளிவு, நிம்மதி என்பது பொருள்.
","","1","_A_NmUla_m _aracALu_m, pe_N mUla_m (vaZiyAka) teLivu, ni_mmati _e_Vpatu poru_L.
"
"223","ஆண்மூலம் அரசாளும், பெண்மூலம் நிர்மலம்
","","1","_A_NmUla_m _aracALu_m, pe_NmUla_m ni_rmala_m
"
"224","ஆத்தா அம்மணமாம் கும்பகோணத்தில் கோ தானமாம்.
","","1","_A_ttA _a_mmaNamA_m ku_mpakONa_tti_l kO tAVamA_m.
"
"225","ஆத்தாளும் மகளும் அவுசாரியாப் போயி, முந்தானையில வச்சிருந்த முக்கால் ரூபாயயும் புடுங்கிட்டு விட்டாங்களாம்.
","","1","_A_ttALu_m makaLu_m _avucAriyA_p pOyi, mu_ntAVYyila va_cciru_nta mu_kkA_l rUpAyayu_m puTu_Gki_TTu vi_TTA_GkaLA_m.
"
