"14338","கணம் "," நிலம், நீர், மதி, இயமானன் சூரியன் தீ வாயு ஆகாயம் இவற்றுண்முன்னர் நான்குநன்று, பின்னர், நான்குங்கலம், நிரை நிரைநிரை நிலக்கணம் நேர், நிரைநிரை நீர்க்கணம், நிரைநேர் நேர்மதிக்கணம், நேர் நேர்நேர், உயிர்க்கணம், நேர்நிரைநேர் சூரியகணம் நிரைநேர், நிரைதீர்க்கணம், நேர்நேர் நிரைவாயுக்கணம், நிரைநிரை, நேர், ஆகாயக்கணம்
","சதுரகராதி - தொகையகராதி"
"14339","கணம் ","","சதுரகராதி - தொகையகராதி"
"14340","கணிதம் "," சங்கலிதம், விபகலிதம் குணனம் பாகாரம் வர்க்கம், வர்க்கமூலம், கனம், கனமூலம், இவற்றுள், சங்கலிதம், கூட்டல், விபகலிதம், கழித்தல், குணனம் பெருக்கல் பாகாரம் பங்கிடல் வர்க்கம் சமமாகிய வீரெண்ணின்பெருக்கம் அதாவது நிலத்தைச் சமமாக, நாற்கோணஞ் செய்தல் வர்க்கமூலம் அவ்வர்க்கத்தொகையினின்ற தன்மூலமாகிய வரம்பறிதல் கனம் சரமாகிய மூவெண்ணின், பெருக்கம் அஃதாவது குழியைச்சமமாகப் பன்னிருகோணப்படுத்தல், கனமூலம், அக்கனத்தொகையினின்ற தன்மூலமாகிய வொரு மூலைபறிதல்
","சதுரகராதி - தொகையகராதி"
"14341","கண்டம் "," கீழ்விதேகம், மேல்விதேகம், வடவிதேகம், தென்விதேகம், வடவிதேம், தென்னிதேம், வடதம் தென்விரேபதம், வடபரதம், தென்பரதம் மத்திமகண்டம், இவையே நவகண்டம், வட
","சதுரகராதி - தொகையகராதி"
"14342","கதி "," தேவகதி மக்கட்கதி விலங்கின்கதி நரக்கதி
","சதுரகராதி - தொகையகராதி"
"14343","கந்தம் "," நற்கந்தம் துர்க்கந்தம்
","சதுரகராதி - தொகையகராதி"
"14344","கரணம் ","","சதுரகராதி - தொகையகராதி"
"14345","கரணம் ","","சதுரகராதி - தொகையகராதி"
"14346","கரும்பூமிக்குரிமை ","","சதுரகராதி - தொகையகராதி"
"14347","கருமேந்திரியம் "," வாக்கு, பாதம், பாணி, பாயுரு, உபத்தம்
","சதுரகராதி - தொகையகராதி"
"14348","கருவுளமைப்பு "," பேறு, இழவு, இன்பம், பிணி, மூப்பு, சாக்காடு
","சதுரகராதி - தொகையகராதி"
"14349","கலைஞானம் "," அக்கரவிலக்கணம் இலிகிதம், கணிதம், வேதம், புராணம், வியாகரணம், நீதி சாத்திரம், சோதிடசாத்திரம், தருமசாத்திரம், யோகசாத்திரம், மந்திரசாத்திரம், சகுனசாத்திரம், சிற்பசாத்திரம், வைத்தியசாத்திரம், உருவசாத்திரம், இதியாசம், காவியம், அலங்காரம், மதுரபாடனம், நாடகம், நிருத்தம், சத்தம்பிரமம், வீணை, வேணுமிருதங்கம், தாளம், அத்திரபரிட்சை, கனகபரிட்சை, இரத பரிட்சை, கசபரிட்சை, அசுவபரிட்சை, இரத்தின பரிட்சை பூமிபரிட்சை, சங்கிராமவிலக்கணம், மல்லாயுதம், ஆகருடணம், உச்சாடனம், வித்துவேடணம், மதனசாத்திரம், மோகனம, வசீகரணம், இரசவாதம், காந்தருவவாதம், பைபீலவாதம், கவுத்துகவாதம், காரூடம், நட்டம், முட்டி, ஆகாயப்பிரவேசம், ஆகாயகமனம், பரகாயப்பிரவேசம், அதிரிசயம், இந்திரசாலம், மயேந்திரசாலம், அக்கினித்தம்பம், சலத்தம்பம், வாயுத்தம்பம், திட்டித்தம்பம், வாக்குத்தம்பம், சுக்கிலத்தம்பம், கன்னத்தம்பம், கட்கத்தம்பம், அவத்தைப் பிரயோகம்
","சதுரகராதி - தொகையகராதி"
"14350","கவி "," மதுரம் சித்திரம், வித்தரம் இவற்றுள், பொருளடிபாவணி முதலிய கொடுத்து மற்றொருவன் பாடுக வென்றவுடனே பாடுவோனாசுகவி) பொருட்செல்வம், சொற்செல்வம், தொடை, தொடை விகற்பஞ்,செறியவுருவக முதலியவலங்காரத்தோடின்னோசைத்தாய், முதமுறப்பாடுவோன், மதுரகவி மாலைமாற்று கழிகுளம் ஏகபாதம், சக்கரம், எழுகூற்றிருக்கை, காதைகரப்பு, கரந்துறை, நூசங்கொள்ளல், வாவனஞாற்று பாதமயக்கு பாவின் புணர்ப்பு, கூடசதுக்கம் கோமுத்திரி, ஓரெழுத்தினம் ஒற்றெழுத்துத் தீர்ந்தவொரு பொருட்பாட்டு சித்திரப்பாவிசித்திரப்பா வினாவுத்தரம், சருப்பதோபத்திரம், எழுத்துவருத்தனமிவை முதலிய மிறைக்கவிதெரிந்து பாடுவோன், சித்திரக்கவி, மும்மணிக்கோவை பன்மணிமாலை, மறம் கலிவெண்பா தசாங்கம்மடலூர்தல் கிரீடை இயல் இசை, கூத்து பாசண்டத்துறை இவை முதலிய விரித்துப் பாடுவோன் வித்தாரக்கவி
","சதுரகராதி - தொகையகராதி"
"14351","கன்னிகை "," அகலியை துரோபதை, சீதை, தாரை மண்டோதரி
","சதுரகராதி - தொகையகராதி"
"14352","காதலர் "," புருடன், தோழன் மகன்
","சதுரகராதி - தொகையகராதி"
"14353","காலம் "," இறந்தகாலம் நிகழ்காலம் எதிர்காலம்
","சதுரகராதி - தொகையகராதி"
"14354","கிரகம் "," ஆதித்தன், சோமான், அங்காரகன், புதன், பிரகற்பதி, சுக்கிரன், சனி, இராகு, கேது, இவையே நவக்கிரகங்களெனப்படும்
","சதுரகராதி - தொகையகராதி"
"14355","குணம் "," சாத்துவிகம், இராசதம், தாமதம், அவையாவன, ஞானம் அருள், தவம், பொறை, வாய்மை மேன்மை, மோனம், ஐம்பொறியடக்கலென வெட்டுஞ்சாத்து விகம மனவூக்கம் ஞானம் வீரம் சவம் தருமம் தானம் கல்வி கேள்வியெனவெட்டு மிராசகம், பேருண்டி நெடுந்துயில் சோம்பு நீதிவழு, ஒழுக்கவழு, வஞ்சகம் மறதிபொய், கோபம் சாபம் கொலை இவைதாமதம்
","சதுரகராதி - தொகையகராதி"
"14356","குணம் "," ஆடூக்குணம், அறிவு, நிறை ஓர்ப்பு கடைப்பிடி, மகடூக்குணம் நாணம், மடம், அச்சம், பயிர்ப்பு
","சதுரகராதி - தொகையகராதி"
"14357","குரவர் "," அரசன் உபாத்தியாயன் தந்தை தேசிகன் மூத்தோன்
","சதுரகராதி - தொகையகராதி"
"14358","குற்றம் "," காமம் வெகுளி, மயக்கம்
","சதுரகராதி - தொகையகராதி"
"14359","குற்றம் "," கொட்டாவி நெட்டை குறுகுறுப்பு கூன்கிடை, நட்டு விழல்
","சதுரகராதி - தொகையகராதி"
"14360","குற்றம் "," ஞானா வரணியம், தரிசனா வாணியம் தேவநீயம் மோகநீயம் ஆயு நாமம் கோத்திரம் அந்தராயம்
","சதுரகராதி - தொகையகராதி"
"14361","கூத்துவகை "," தேசிகம் மார்க்கம்
","சதுரகராதி - தொகையகராதி"
"14362","கேள்வி "," அறம் பொருள் இன்பம் வீடு இந்நான்கும் கேட்டல்
","சதுரகராதி - தொகையகராதி"
"14363","கேள்வி "," அறம் பொருள் இன்பம் விடு இந்நாற் கேள்வியோடிவற்றின் வழிநிற்றல்
","சதுரகராதி - தொகையகராதி"
"14364","கைத்தொழில் "," எண்ணல் எழுதல், இலைகிள்ளல் பூத்தொடுத்தல் யாழ்வாசித்தல்
","சதுரகராதி - தொகையகராதி"
"14365","கோசம் "," அன்னமயம், பிராணமயம் மனோமயம் விஞ்ஞானமயம் ஆனந்தமயம், அவையாவன, உடல், அன்னமயகோசம், கருமேந்திரியமும் பிராணனும் பிராணமயகோசம், கருமேகதிரியமுமனமு, மனோமயகோசம், ஞானேந்திரியமும், புத்தியும் விஞ்ஞானமயகோசம், அவித்தையானந்தமயகோசம்
","சதுரகராதி - தொகையகராதி"
"14366","கௌடம் "," சுத்தகௌடம், கானகுப்சம், சாரசுதம், உற்கலம், மைதுலை
","சதுரகராதி - தொகையகராதி"
"14367","கௌவியம் "," கோசலம், கோமயம் பால் தயிர் நெய்
","சதுரகராதி - தொகையகராதி"
"14368","சக்கரவர்த்திகள் "," அரிச்சந்திரன் நளன் முசுகுந்தன் புருகுற்சன் புரூரவன் கார்த்தவீரியன் இவர் கண்மற்றொருவனைப் பணியாது தரணியாண்டோர்
","சதுரகராதி - தொகையகராதி"
"14369","சதுரங்கம் ","","சதுரகராதி - தொகையகராதி"
"14370","சத்தம் "," தோற்கருவி துளைக்கருவி நரம்புக்கருவி, கஞ்சக்கருவி மிடற்றுக்கருவி இவையே, சத்தத்துக் கைந்துகாரணம்
","சதுரகராதி - தொகையகராதி"
"14371","சத்தி "," இச்சாசத்தி ஞானாசத்தி, கிரியாசத்தி, இவற்று ளிச்சாசத்தி யுயிர்க்கருணேசம் ஞானாசத்தி கருமங்களை யறிந்தூட்டல்கிரியாசத்தி உலகங்களாக்கல்
","சதுரகராதி - தொகையகராதி"
"14372","சத்தி "," சிற்சத்தி, பராசத்தி, இச்சாசத்தி, ஞனாசத்தி, கிரியாசத்தி, அவையாவன, உயிர்கொளியாக, நிற்பதுசிற்சத்தி, பிராணன் முதலிய வாயுவாக, நிற்பதுபராசத்தி பஞ்சபூதமாக நிற்பதிச்சாசத்தி ஐம்பொறியுணர்ச்சியாக நிற்பது ஞானாசத்தி மற்றைவினைத் துணையாக நிற்பது, கிரியாசத்தி
","சதுரகராதி - தொகையகராதி"
"14373","சமயம் ","","சதுரகராதி - தொகையகராதி"
"14374","சமயம் "," இலவம்பஞ்சு, செம்பஞ்சு வெண்பஞ்சு மயிர் அன்னத்தூவி இவற்றாற் செய்யப்பட்டவை, வகைமெத்தை, இவையே பஞ்சசயனம்
","சதுரகராதி - தொகையகராதி"
"14375","சாதி ","","சதுரகராதி - தொகையகராதி"
"14376","சாத்திர "," சாங்கியம் பதஞ்சலியம் வெதாந்தம் இவைமுறையே கபிலர் பதஞ்சலி வியாசரிம் மூவராற், கூறப்பட்டன, இவற்றையத்தியான் மீகதூலென்ப
","சதுரகராதி - தொகையகராதி"
"14377","சாத்திரம் "," வேதாந்தம் வைசேடிகம் பாட்டம் பிரபாகாரம் பூருவமீமாஞ்சை உத்திரமீமாசை
","சதுரகராதி - தொகையகராதி"
"14378","சாந்துவகை "," பீதம் கலவை வட்டிகை புலி
","சதுரகராதி - தொகையகராதி"
"14379","சித்தர் "," சத்தியநாதர் சதோகநாதர், ஆதிநாதர், அநாதிநாதர், வகுளிநாதர், மதங்கநாதர், மச்சேந்திரநாதர், கடேந்திரநாதர், கோரக்கநாதர்
","சதுரகராதி - தொகையகராதி"
"14380","சித்தி "," அணிமா, மகிமா, கரிமா, இலகிமா பிராத்தி பிரகாமியம் ஈசத்துவம் வசித்துவம், அவையாவன ஆன்மாப்போலாதலணிமா, மகத்துவமாதலே மகிமா, தன்னுடற்கண்டிப்புள்ளவற்றையுருவவல்லவனாதல் கரிமா, இலகுத்துவமாதலே யிலகிமா, வேண்டுவனவடைதலேபிராத்தி நிறையுளனாதலே பிரகாமியம் ஆட்சியுளனாக, லேயீசத்துவம் எல்லாந் தன்வசமாக்க வல்லவனாதலேவசித்துவம்
","சதுரகராதி - தொகையகராதி"
"14381","சிரஞ்சீவியர் "," அசுவத்தாமன், மாபலி, வியாசன், அனுமான், விபீடணன், கிருபாசாரியன், பரசுராமன்
","சதுரகராதி - தொகையகராதி"
"14382","சிவதத்துவம் "," சுத்தவித்தை ஈச்சுரம், சாதாக்கியம், சத்தி, சிவம் அவையாவன, ஞானமேறிக்கிரியை குறைந்தது சுத்தவித்தை ஞானங்குன்றிக் கிரியையுயர்ந்த தீச்சுரம், ஞானங் கிரியையொத்தது சாதாக்கியம் கிரியை நாடல் சத்தி, ஞானமொன்றல், சிவம்
","சதுரகராதி - தொகையகராதி"
"14383","சிவபூசையியல்பு "," சரியை, கிரியை, யோகம், ஞானம்
","சதுரகராதி - தொகையகராதி"
"14384","சிவாகமம் "," காமிகம், யோகசம், சிந்தியம், காரணம், அசிதம், தீபத்தம், சூக்குமம், சகத்திரம், அஞ்சுமான், சுப்பிரபேதகம், விசயம், நிசுவாசம், சுவாயம்புவம், அனலம், வீரம், இரௌரவம், மகுடம் விமலம், சந்திரஞானம், விம்பம், புரோற்கீதம், இலளிதம், சித்தம், சந்தான சருவோத்தம், பாரமேச்சுரம், கீரணம், பேதம், வாதுளம்
","சதுரகராதி - தொகையகராதி"
"14385","சிற்பத்தொழிற் குறிப்பு "," கல், உலோகம், செங்கல், மரம், மண்சுதை, தந்தம், வண்ணம், கண்ட சருக்கரை, மெழுகு
","சதுரகராதி - தொகையகராதி"
"14386","சிற்பநூல் "," விச்சுவதருமம், விச்சுவேசம், விச்சுவசாரம், விருத்தம், தாவட்டம், நளம், மயம், அனுமான், பானு, கற்பாரியம், சிருட்டம், மானசாரம் வத்துவித்தியாபதி, பாராசரியம், அரிடிகம், சயித்தகம், வாத்துபோதம், வித்தாரம்,  இந்திரம், வச்சிரம், சவுமம், விச்சுவகாசிபம், மகதந்திரம், விசாலம், சித்திர, காபிலகாலயூபம், காமசங்கிதை, சாத்திகம், விச்சுவபோதம், ஆதிசாரம், வெகுச்சுருதம், மானபேதம்
","சதுரகராதி - தொகையகராதி"
"14387","சீவதேகம் "," தூலம், சூக்குமம், காரணம்
","சதுரகராதி - தொகையகராதி"
"14388","சீவாவத்தை "," சாக்கிரம், சொப்பனம், கழுத்தி
","சதுரகராதி - தொகையகராதி"
"14389","சுடர் "," சூரியன், சந்திரன்
","சதுரகராதி - தொகையகராதி"
"14390","சுடர் "," சந்திரன், சூரியன், அக்கினி
","சதுரகராதி - தொகையகராதி"
"14391","சுபம் "," மங்கலங்காண்க
","சதுரகராதி - தொகையகராதி"
"14392","சுப்பிரமணியர் பிரதானத்தலம் "," திருப்பரங்குன்றம், திருச்சீரலைவாம், திருவாவின்குடி, திருவேரகம், குன்றுகள், சோலைமலை
","சதுரகராதி - தொகையகராதி"
"14393","சுரம் "," ச, ரி, க, ம, ப, த, நி அன்றி யு மேழிசை எண்க
","சதுரகராதி - தொகையகராதி"
"14394","சுவை "," கைப்பு, தித்திப்பு, புளிப்பு, உவர்ப்பு, துவர்ப்பு, கார்ப்பு
","சதுரகராதி - தொகையகராதி"
"14395","சூதகம் "," சனசூசம், மாணாசூசம், சண்டாள நீரிற் றேய்தல், சுராபானம்பண்ணல், பொய்கூறல்
","சதுரகராதி - தொகையகராதி"
"14396","சூரியர் "," தாத்துரு, சக்கரன், அரியமன், மித்திரன், வருணன், அஞ்சுமான், இரணியன், பகவான், திவச்சுவரன், பூடன், சவித்திரு, துவட்டன், இப்பெயர் சித்திரைமாத மேடவிராசிமுதல் ஒவ்வொருமாதத் தொவ்வோரிராசியிற் புகுந்து சூரியனுக்கு முறையே செல்லுமென்பர், இவரே துவாதசாதித்தர்
","சதுரகராதி - தொகையகராதி"
"14397","சூரியர்சந்திரர் "," அக்னி முதலிய வீதி, மேடவீதி இடபவீதி, மிதுனவீதி, அவைதாம் இடபம் சிங்கம் மிதுனம் கடகம் நாக்கு மேடவீதி, மீனம், மேடம்,கன்னி, துலாம், நான்கு, மிடபவீதி, தனுசு மகரம், கும்பம், விருச்சிகம், நான்கு மிதுனவீதி
","சதுரகராதி - தொகையகராதி"
"14398","சேனைத்தொகை "," பதாதி, சேனாமுகம், குமுதம், கணகம், வாகினி பிரளயம், சமுத்திரம், சங்கம், அநிகம், அக்கோணி, அவையாவன, யானை","சதுரகராதி - தொகையகராதி"
"14399","சைவம் "," ஊர்த்தசைவம், அநிதிசைவம், ஆதிசைவம், மகாசைவம், பேதசைவம், அபேதசைவம், அந்தரசைவம், குணசைவம், நிற்குண சைவம், அத்துவாசைவம், யோகசைவம், ஞானசைவம், அனுச்சைவம், கிரியாசைம், நாலுபாதச்சைவம், சுத்தசைவம்
","சதுரகராதி - தொகையகராதி"
"14400","சொல் "," பெயர், வினை, இடை, உரி
","சதுரகராதி - தொகையகராதி"
"14401","தத்துவம் "," ஆன்மதத்துவம்","சதுரகராதி - தொகையகராதி"
"14402","தந்தையர் "," பிறப்பித்தோன், கற்பித்தோன், மணமுடிப்பித்தோன், அன்னந்தந்தோன், ஆபத்துக்குதவினோன்
","சதுரகராதி - தொகையகராதி"
"14403","தமிழ் "," இயற்றமிழ், இசைத்தமிழ் நாடகத்தமிழ்
","சதுரகராதி - தொகையகராதி"
"14404","தமிழ்நாடு "," செந்தமிழ் நாடொன்று, இதற்கெல்லை, கருவூரின் கிழக்கு, மருவூரின் மேற்கு, வைகையாற்றின் தெற்கு, மருதயாற்றின் வடக்கு, இதனைச் சூழ்ந்த கொடுந்தமிழ் நாடு","சதுரகராதி - தொகையகராதி"
"14405","தயாவிருத்தி "," பிறர்க்குப் பொருள்வரவையுவத்தல், பிறர்செல்வம்பொறுத்தல், பிறர்கருமத்திற்குடன்படல், தீமைக்கஞ்சல், பிற கருமமுடிக்க விரைதல், பிறரையந்தீர்த்தல், நன்மைகடைப்பிடித்தல், பிறர் துயர்க்கிரங்கல்
","சதுரகராதி - தொகையகராதி"
"14406","தரு "," அரிச்சந்தனம், கற்பகம், சந்தானம், பாரிசாதம், மந்தாரம்
","சதுரகராதி - தொகையகராதி"
"14407","தருமநூல் "," மநு, அத்திரி, ஒளரிதம், விட்டுணு, யாஞ்ஞவற்கியம், உசனம், ஆங்கீரசம், யமம், ஆபத்தம்பம், சம்வர்த்தம், காத்தியானம், பிரகற்பதி, பராசரம்வியாசம், சங்கலிதம், தக்கம், கௌதமம், சாதான்மம், வசிட்டம், இவற்றுட் சங்கலிதம், பொது, இவற்றுள் கிரேதாயுகத்தில் மநுமிருதியும், திரேதாயுகத்திற் கௌதமமிருதியும், துவாபரயுகத்திற்சங்கலிதமிருதியும், கலியுகத்திற்பராசாமிருதியு முக்கியமாயிருக்கும்
","சதுரகராதி - தொகையகராதி"
"14408","தாது "," இதரம், இரத்தம், சுக்கிலம், மூளை, தசை, எலும்பு, தோல்
","சதுரகராதி - தொகையகராதி"
"14409","தாயர் "," பாராட்டுந்தாய், ஊட்டுந்தாய், முலைத்தாய், கைத்தாய், செவிலித்தாய், அன்றியு மரசன்றேவி, குருவின்றேவி, அண்ணன்றேவி, தன்றேவியை யீன்றாள் தன்னையீன்றாள்
","சதுரகராதி - தொகையகராதி"
"14410","தாரணை "," நாமதாரணை, வச்சிரதாரணை, மாயாதாரணை, சித்திரதாரணை, செய்யுட்டாரணை, நிறைவுகுறைவாகிய வெண்பொருட்டாரணை, சத்ததாரணை, வத்துத்தாரணை, சதுரங்கதாரணை
","சதுரகராதி - தொகையகராதி"
"14411","நாளம் "," சச்சற்புடம், சாசற்புடம் சட்பிதா புத்திரிகம், சம்பத்து வேட்டம், உற்கடிதம், இவற்றுட் சச்சற்புடமாவது, குரு","சதுரகராதி - தொகையகராதி"
"14412","தாளம் "," துருவம், மட்டியம், உரூபகம், சம்பை, திரிபுடை, அடதாளம், ஏகதாளம், இவற்றுள் துருவத்திற்கு இலகு","சதுரகராதி - தொகையகராதி"
"14413","தாளம் "," அரிதாளம், அருமதாளம் சமதாளம் சயதாளம் சித்திரதாளம், துருவதாளம், நிவிர்த்தாளம் படிமதாளம், விடதாளம், இவையே நவசந்திதாளம்
","சதுரகராதி - தொகையகராதி"
"14414","தானப்பிராணம் "," காலம், மாாக்கம், கிரியை, அங்கம், கிரகம், சாதி, களை இலயைர்யதி, பிரத்தாரம், இவையேதாளதச பிரமாணமென்ப, இவற்றுட்காலப்பிரமாணம்","சதுரகராதி - தொகையகராதி"
"14415","தானம் "," தலைப்படுதானம் இடைப்படுதானம் கடைப்படுதானம், அவையாவன அறத்தானீட்டிய பொருளை முக்குற்றமற்ற நற்றவத்தோரைக்கொள்கெனப்பணிந்து குறையிரந்து தம்முள்ள முவந்தீதல்தலைப்படுத்தானம் ஆதுலர் குருடர் மாதர் முதற்பிறர் சிறுமையைப்பற்றி மனமிரங்கியீவதிடைப்படுதானம், புகழார் வங்கைமாறச் சங்கண்ணோட்டங் காரணங்கடைப்பாடிவற்றைப்பற்றி யீவது கடைப்படுதானம்
","சதுரகராதி - தொகையகராதி"
"14416","தானை "," தேர், கரி, பரி, வாள், வில், வேல்
","சதுரகராதி - தொகையகராதி"
"14417","திக்கு "," கிழக்கு, தென்கிழக்கு, தெற்கு, தென்மேற்கு, மேற்கு, வடமேற்கு, வடக்கு, வடகிழக்கு இவையே யட்டதிக்கு
","சதுரகராதி - தொகையகராதி"
"14418","திக்கு "," மேற்சொன்னவையன்றி மேலுங்கீழுங்கூட்டி தசதிசையென்ப, கிழக்குக் கருடதிசை, தென்கிழக்குப்பூனைத்திசை, தெற்குச் சிங்கத்திசை தென்மேற்குச்சுனகதிசை மேற்குநாகத்திசை வடமேற்கெலித்திசை வடக்குயானைத்திசை, வடகிழக்குமுயற்றிசை மேல்விசும்புத்திசை, கீழ்ப்பாதாளதிசை
","சதுரகராதி - தொகையகராதி"
"14419","திக்குப்பாலார் "," கிழக்காதி முறையே இந்திரன் அக்கினி யமன் நிருதி வருணன் வாயு குபேரன், ஈசானன், இவர்க்குமுறையே குறிகளாவன, கொடி, புதை சீயம் நாய் இடபம் கழுதை யானை காகம்
","சதுரகராதி - தொகையகராதி"
"14420","திக்குயானைகள் "," கீழந்தாதி முறையே, ஐராவகம், புண்டரீகம் வாமனம், குமுதம், அஞ்சனம், புட்பதந்தம், காருவபூமம், சுப்பிரதீபம் இவையே வட்டதிக்கயம் இவற்றிற்குமுறையே பிடியானைகளாவன அப்பிரமை கபிலை பிங்கலை அனுபமை தாமிர பருணி, சுதந்தி, அஞ்சனை, அஞ்சனாவதி
","சதுரகராதி - தொகையகராதி"
"14421","திணை "," உயர்திணை அக்றிணை இவற்றுள், உயர்திணை, மக்களுந்தேவரும் நரகருமாம் அக்றிணை மற்றவுயிருள்ளனவு மில்லனவு மாகிய யாவுமாம்
","சதுரகராதி - தொகையகராதி"
"14422","திணை "," குறிஞ்சி, பாலை, முல்லை, மருதம், நெய்தல் இவற்றுள், மலைச்சார்பு குறிஞ்சி, நீரில்லாக்கடுநிலம் பாலை காட்டுச்சார்புமுல்லை வயற்சார்பு மருதம் கடற்சார்பு நெய்தல்
","சதுரகராதி - தொகையகராதி"
"14423","திதி "," பிரதமை, துவிதியை, திரிதியை, சதுர்த்தி, பஞ்சமி, சட்டி, சத்தமி, அட்டமி, நவமி, தசடி, ஏகாதசி, துவாதசி, திரையோதசி, சதுர்த்தசி, இவற்றில் சுக்கில பக்கத்திற் சுத்தமென்றுங் கிருட்டினபக்கத்திற் பகுளமென்றுங்கூட்டுக, பதினைந்தாந்திதியாவது, சுக்கிலபக்கத்திற்குப் பௌர்ணமி கிருட்டின பக்கத்திற்கு அமாவாசியை
","சதுரகராதி - தொகையகராதி"
"14424","திரவிடம் "," திரவிடம், ஆந்திரம், கன்னடம் மகாராட்டிரம் கூர்ச்சரம்
","சதுரகராதி - தொகையகராதி"
"14425","திரவியம் "," மலைபடுதிரவியம், காடுபடுதிரவியம்; நாடுபடுதிரவியம் நகர் படுதிரவியம் கடல்படுதிரவியம் இவற்றுண் மலைபடுதிரவியம் மிளகு கோட்டம் அகில தக்கோலம் குங்குமம்காடுபடுதிரவியம், இறால் தேன் அரக்கு மயிர்பீலி, நாவி, நாடுபடுதிரவியம் செந்நெல் சிறுபயறு கரும்பு வாழை செவ்விளநீர், நகர்படுதிரவியம் அரசன் பித்தன் மந்தி, யானை, கண்ணாடி, கடல்படுதிரவியம் உப்பு முத்து பவளம் சங்கு ஒக்கொலை
","சதுரகராதி - தொகையகராதி"
"14426","திருமாலவதாரம் "," மச்சம் கூர்மம்வராகம் நாரசிங்கம் வாமனன் பரசுராமன் இராமன் பலபத்திரன் கண்ணன் கற்கி இவற்றிற்குக்காரணம், வேதத்தைத் திருடி கடலிலொளித்த சோமுகாசுரனெனு மிராக்கதனைக்கொல்ல மச்சாவதாரம் கடலைக்கடையும்போது மந்தரமலையைத் தாங்கக் கூர்மாவதாரம் பூமியைப்பாயாக விரணியாக்கன் சுரட்டினதைவிரிக்கவு மவனைக்கொல்லவும் வராகவதாரம் இப்பழிவாங்கச் சருவதேவவணக்கம் விலக்கினவவன்றம்பி யிரணிபகசிபனைக்கொல்ல நரசிங்காவதாரம், இந்நான்கவதாரத்திற்குந் தாயரில்லை மாவலியையடக்கக் காசிபனுந் திதியுங் தந்தைதாயாகவாமனாவதாரம் அரசராற்றாழ்த்தப்பட்ட பார்ப்பார்நிமித்த மவ்வரசரைக்கொல்லச் சமதக்கினியுமிரேணுகையுந் தந்தைதாயாகப்  பரசுராமவதாரம் இராவணன் முதலிய விராக்கதரைக்கொல்லத் தசரதனுங்கொளசலையுந் தந்தைதாயாக விராமவதாரம் பிரலம்பன்முதற் பலவிராக்கதரைகொல்லவசுதேவனுந்தேவகியு முரோகணியுந்தந்தை தாயாகப்பலப்பத்திரராமமவதாரம், பாரதநடத்த வசுதேவனுந் தேவகியுந் தந்தை தாயாகக் கண்ணனவதாரம் உலகங்களைச் சங்கரிக்கக் கற்கியவதாரம்","சதுரகராதி - தொகையகராதி"
"14427","திருமாலவதாரம் "," சனகன், சனந்தனன், சனாதன் சனற்குமாரன் நரநாராயணன் கபிலன் இடபன் நாரதன் அயக்கிரீவன் தத்தாத்திரேயன் மோகினி, யாகபதி வியாதன் தன்வந்தரி பௌத்தன்
","சதுரகராதி - தொகையகராதி"
"14428","திருமாலாயுதம் "," சக்கரம் தனுசு வாள் தண்டு சங்கம்
","சதுரகராதி - தொகையகராதி"
"14429","தீ "," உயிரிலுள்ளதீ, உதரத்துள்ளதீ, சினந்திலெழுந்தீ, அன்றியும், வேதாக்கினி","சதுரகராதி - தொகையகராதி"
"14430","தீக்குணம் "," பொய்சொல்லல், கோட் சொல்லல் கோபித்துச்சொல்லல், பயனில்லொல்லல், இந்நான்கும் வாக்கின் றீக்குணம் களவாடப்போதல் வறிதேதொழில் செயல் கொலை செயல் இம்மூன்றும் காயத்தீக்குணம், கொலைநினைக்கை, காமப்பற்று, ஆசை, இம்மூன்று மனத்தீக்குணம்
","சதுரகராதி - தொகையகராதி"
"14431","தீவு "," நாவல் இறலி குசை கிரவுஞ்சம், புட்கரம் தெங்கு கமுகு, இவ்வெழுவகைப்பொருளு மவ்வவ் தீனின்மிக்கனவாகையாலிவற்றாற் பெயர்பெற்றன
","சதுரகராதி - தொகையகராதி"
"14432","துரக்கதி "," மல்லகதி, மயுரகதி, வியாக்கிரகதி, வானரகதி, விடபகதி
","சதுரகராதி - தொகையகராதி"
"14433","துவர் "," நாவல் கடுக்காய் நெல்லிக்காய் தான்றிக்காய் ஆல், அரசு, அத்தி இத்தி முத்தக்காசு, மாந்தளிர்
","சதுரகராதி - தொகையகராதி"
"14434","தேயம் "," அங்கம், அருணம், அவந்தி ஆந்திரம், இலாடம், யவனம், ஒட்டியம், கருசம், கலிங்கம், கன்னடம், கன்னாடம், காசம், காசிமீரம், காந்தாரம், காம்போசம், கராடம், குருகு, குடகம், குத்தளம், குரு, குலீந்தம், கூர்ச்சரம், கேயம், கோளம், கொங்கணம், கொல்லம், கோசலம், சகம், சவ்வீரம், சாலவம், சிங்களம், சிந்து, சீனம், சூரசேனம், சோழம், சோனகம், திராவிடம், துளுவம், தெங்கணம், நிடதம், நேபாளம், பாஞ்சாலம், பப்பரம், பல்லவம், பாண்டியம், புலிந்தம், போடம், மகதம், மச்சம், மராடம், மலையாளம், மாளவம், யுகந்தரம், வங்கம், வங்காளம், விதற்பம்
","சதுரகராதி - தொகையகராதி"
