"2704","kinetochore","இயக்கப்பறி. இது குரோமசோம்களின் பகுதி. உட்கரு பிரியும் போது கதிரிழைகள் இணைதல்.
"
"2705","king crab","அரச நண்டு. உண்மையில் இது நண்டல்ல. அதைப்போன்ற ஒரு கணுக்காலியாகும். புழு நத்தைகளை உட்கொள்ளும் நீர்நிலை ஓரங்களில் வாழ்வது.
"
"2706","kingdom","உயிரின உலகம். இது தாவர இன உலகம். விலங்கின உலகம் என்று இரண்டு வகைப்படும்.
"
"2707","kingfisher","மீன் கொத்திப்பறவை.
"
"2708","kininases","கினின் களைச் செயலற்ற பெப்டைடுகளாக மாற்றும் இரு நொதிகள். கினினேஸ்_1 கினினேஸ் 2.
"
"2709","kinins","தாவர உயிர் அணு வீதத்தை அதிகரிப்பவை. வளர் திசுக்களில் உள்ளது.
"
"2710","kinoplasm","இயக்க கணியம். உயிரணு பிரிவில் கதிரிழைகளைக் கொண்டது.
"
"2711","kiosk","கூடாரம்.
"
"2712","kipper","பாதுகாக்கப்பட்ட மீன் உணவு.
"
"2713","kiss","முத்தமிடுதல். ளீவீssவீஸீரீ யீவீsலீமீs.
"
"2714","kit","கருவிகளடங்கிய சிறியபெட்டி
"
"2715","kite","பட்டம்.
"
"2716","kith kin","உற்றார் உறவினர்கள்.
"
"2717","kittiwake","ஒரு வகை கடற் பறவை.
"
"2718","kiwi","கிவி பறவை. நிலத்தில் வாழும் பறக்க இயலாத பறவை. இரவில் உணவு தேடுவது. மண்ணைக் கிளறுவதற்கான மூக்கமைப்பு கொண்டது.இது நியூசிலாந்து தேசியப்பறைவயாகும். தேசிய சின்னமாக கிவியை போற்றுகிறது.ளீறீமீஜீtஷீனீணீஸீவீணீ
"
"2719","klinostat","தாவர வளர் உணர் கருவி. நேரடி தூண்டல் இல்லாத நிலையில் தாவர வளர்ச்சியில் ஆராயப் பயன்படும் கருவி.
"
"2720","klos hogo veil","கிளாஸ் ஹ§கோ வெயில் ஜெர்மனி நவம்பர், 9, (கி.பி. 1885 _ 1955) காம்பாக்ட் குழுக்கள், கோட்பாட்டு இயற்பியல் புரோவரின் உள்ளுணர்வு கோட்பாட்டில் முழு நம்பிக்கை வைத்திருந்தவர் சார்புத் தத்துவம், யூனிபைடு பீல்டுகோட்பாடு மற்றும் குவாண்ட இயந்திரவியல் மூன்றிலும் பங்காற்றிய கணித மேதை.
"
"2721","klystron","மின்னணுக்குழாய். மின் காந்த கதிர்வீச்சை உருவாக்கும் மின்னணுக் குழாய்.
"
"2722","kludge","ஒப்பேற்றல். ஒரு கணினியமைப்பின் பொருத்தப்பட்ட தவறான இணைப்புள்ள பாகங்களின் மாற்று அமைப்பு.
"
"2723","knack","தனிநுட்ப ஆற்றல்.
"
"2724","kneejerk","முழங்கால் உதறல். இது ஒரு மறிவினை.
"
"2725","knob","குமிழ் கைப்பிடி.
"
"2726","knot","நாட். மணிக்கு 1.852 கி.மீ. கடலில் செல்லும் தூரம். அலகுச்சொல்.
"
"2727","koala","கோலா. ஆஸ்திரேலியாவின் சிறப்பு விலங்கினம். 1 மீட்டர் நீளம் கொண்டது. அடர்த்தியான முடி கொண்டது. மரத்தில் வாழும் கரடியினம்.
"
"2728","kovar","கோவார். இது ஓர் உலோகக்கலவை. கோபால்டும் இரும்பும் நிக்கலும் சேர்ந்தது. வெப்பத்திறப்பிகளிலும் படிகப் பெருக்கிகளிலும் பயன்படுவது.
"
"2729","krall","தொழுவம், பட்டி.
"
"2730","krill","கிரில் ஒளிர் நண்டினம். கடலில் வாழும் தீவீஷீறீuனீவீஸீணீஸீநீமீ உயிரிகள். இது நண்டினத்தைச் சார்ந்தது.
"
"2731","kryptol","கரிப்டால். கிராபைட், களிமண், குறந்தக்கல் ஆகியவற்றின் கலவை.
"
"2732","kripton","கிரிப்டான். நிறமற்றது. ஓரணு வாயு. இராம்சே என்பவர் 1898இல் கண்டுபிடித்தார். இது ஒளிர் விளக்குகளில் பயன்படுகிறது.
"
"2733","kupfer nickel","கூஃபர் நிக்கல். இயற்கையாக கிடைக்கும் நிக்கல் அர்சனைடு. நிக்கலன் முக்கிய தாது.
"
"2734","kurt godel","கர்ட் _ கோடல் ஜெர்மனி ஏப்ரல், 28, (கி.பி. 1906 _ 1978) ஆக்ஸியம் ஆஃப் சாய்ஸ் (கிசி) எனும் பதத்தை கணிதத்திற்கு அளித்தவர். ஒரு கோட்பாடு முழுமையானதா. ஒரு தேற்றம் உண்மையானதா போன்ற தர்க்கவியலுக்கு உயிர் ஊட்டிய கணித மேதை.
"
"2735","kymograph","அலைவரைவி. இதயத்துடிப்பு. இரத்த அழுத்தம், நுரையீரல் இயக்கம் ஆகியவற்றைப் பதிவு செய்யும் கருவி.
"
"2736","lable","1. விளக்கக் சீட்டு. 2. ஒரு வேதிச்செயலை ஆராயப்பயன்படும் கதிரியக்க நியூக்கிளைடு எனும் வேதிப்பொருள். 3. ஆர் ஆணையை விவரிக்க அடையாளம் கொள்ள பயன்படும் பெயர், வாக்கியங்கள், செய்திகள், தகவல்கள் பதிவு ஆகியவற்றை குறிக்கப்படும்.
"
"2737","labelled compound","குறிப்பிட்ட சேர்மம். ஓர் அணுவின் ஓரிமத்தால் அதன் நிலையணு பெயர்க்கப்படும் கலவை.
"
"2738","labelling","குறியிடுதல் ஓரியமங்களை கொண்டு உயரிய வேதிவினைகளை ஆராயும் நுணுக்கம்.
"
"2739","labial","இதழ் சார்ந்த.
"
"2740","labial glands","இதழ் சுரப்பிகள். பாலூட்டிகளில் இதழ்களின் உதடுகளின் உட்பரப்பில் காணப்படும் சுரப்பிகள்.
"
"2741","labile","விரைவு கலவை. விரைவானளவில் ஈதர் மூலங்களைப் பரிமாறும் கலவை.
"
"2742","labium","கீழ் இதழ், உதடு, பூச்சிகளில் காணப்படும் வாய்ப்பகுதிகளில் ஒன்று.
"
"2743","laboratory","ஆய்வுக் கூடம். உண்மையைக் கண்டுபிடிக்குமிடம். பலவித ஆய்வுகள் நடைபெற பல கருவிகள், வேதிப் பொருட்கள் பயன்படுத்துமிடம்.
"
"2744","labour saving device","வேலைப் பளு குறைக்கும் கருவிகள். சின்ன வேலை சில சமயம் அதிக நேரத்தை எடுத்துக் கொள்ளும். இதை முடிந்தவரைக் குறைப்பது சிறு கருவிகள் தான். எடு
"
"2745","labrum","மேலுதடு, மேல் இதழ் பூச்சிகளின் மேல் உதடு.
"
"2746","labyrinth","வளைந்து செல்லும் குகை. சிக்கலான வளைவு பாதை. இது உட்செவியின் குறுகிய பகுதி. முதுகெலும்புகளில் உள்ளது.
"
"2747","labyrinthine organs","நீண்ட குறுகிய பாதையைக் கொண்ட உறுப்பு.
"
"2748","lac","றீணீளீலீ, க்ஷீமீsவீஸீ
"
"2749","lace","இழைப்பின்னல்.
"
"2750","lacerate","புண் ஏற்படுதல்.
"
"2751","lachrymal duct","கண்ணீர் நாளம். கண்ணீரைத் தரும் குழாய்.
"
"2752","lachrymal glands","கண்ணீர் சுரப்பிகள். கண் கோளத்திலுள்ள கண்ணீரை உற்பத்தி செய்யும் சுரப்பிகள்.
"
"2753","lachrynator","கண்ணீர் பெருக்கி. புகை அல்லது வேதிப்பொருள் காற்றால் பரவி கண்ணில் படும்போது கண்கள் பாதுகாப்பிற்காக உடனே சுரந்துக் கொள்வது.
"
"2754","lacimia","கதுப்பி. இலையின் நீண்ட மடல், பூச்சியின் தாடை.
"
"2755","lack","குறைபாடு. இதனால் நோயுறுதல்.
"
"2756","lackadaisical","சோர்வுறு.
"
"2757","lackey","பணியாளர்.
"
"2758","laconic","சுருக்கமான
"
"2759","lacquer","அரக்கெண்ணெய். 1. ஆல்கஹால், அரக்கு ஆகியவற்றின் மெழுகு எண்ணெய். ஆவியாகும் கரைப்பான்கள்.
"
"2760","lactase","லேக்டேஸ் கால் நொதி சிறுகுடல் நீர் நொதி.லேக்டோசிலிருந்து குளுக்கோசும் கேலக்டோசும் உண்டாக உதவுவது.
"
"2761","lactate","லேக்டேட். லேக்டிக் அமில உப்பு_ பால் காடி உப்பு.
"
"2762","lactation","பால் சுரத்தல். பால் சுரப்பிகளின் பால் சுரத்தல்.
"
"2763","lacteal","பால் குழல் குடலிலிருந்து குடற்பாலை மார்புக் குழாய்களுக்குக் கொண்டுச் செல்லும் குழாய்.
"
"2764","lactic acid","பால் அமிலம் சிபி3சிபி (ளிபி) சிளி2பி. பாலிலிருந்து பெறப்படும் அமிலம். பாக்டீரியா மூலம் பெறப்படுகிறது.
"
"2765","lactogenic","பால் தூண்டும் ஊக்கி. பால் சுரப்பைத் தூண்டும் ஊக்கி.
"
"2766","lactometer","பால்மானி. பாலின் தூய்மையைக் காட்டும் கருவி. மிதத்தல் விதி இதற்குப் பயன்படுகிறது.
"
"2767","lactose","பால் சர்க்கரை. சி12பி22 ளி11 கரையக் கூடிய படிகம். இது பாலிலுள்ள இரட்டைச் சர்க்கரை எனப்படுகிறது.
"
"2768","lacuna","இடைவெளி. எலும்பு அல்லது குருத்தெலும்பில் காணப்படும் இடைவெளி. இதில் அணுக்களுள்ளன.
"
"2769","lad","சிறுவன்.
"
"2770","ladder","ஏணி.
"
"2771","ladmine","நில கண்ணிவெடி.
"
"2772","ladybird","புள்ளி வண்டு. இது ஒரு பூச்சி. சிறு பூச்சிகளை உண்ணக்கூடியது.அரைக்கோள வடிவில் மஞ்சள் சிவப்பு நிற சிறகு கொண்டது. அதில் கருப்புப் புள்ளிகள் இருக்கும்.
"
"2773","lag","பின் தங்குதல். இரண்டு நிகழ்வுகள் எந்திர அமைப்புகள் அல்லது நிலைகளுக்குமிடையேயுள்ள வேறுபாடு.
"
"2774","lagena","குறுகி, காதிலுள்ள கேட்பதற்கான ஒரு பகுதி.
"
"2775","lamb","ஆட்டுக் குட்டி.
"
"2776","lambent","ஒளி வீசுகின்ற
"
"2777","lame","முடமாகுதல்.
"
"2778","lamaella","நுண்படல அடுக்கு. பசுங்கணிகங்களில் ஒளிச்சேர்க்கை அடுக்கு. இப்படலங்கள் நுண் பைகள் எனப்படும்.
"
"2779","lamellar compund","நுண்படலச் சேர்மம். படிகங்களைக் கொண்ட கூட்டு, மென் அடுக்கு பொருள். சிலிகேட்டுகள் இத்தகைய கூட்டுப் பொருள்களை உருவாக்குபவை. எடு
"
"2780","lamina","இலை தாள்.
"
"2781","lamina modifications","இலைத்தாள். மாற்றுருக்கள்.
"
"2782","laminarin","இலெமினரின். பெரிய மாநிறப்பாசிகளில் காணப்படும் சேமிப்புப் பொருளான பன்மச்சர்க்கரை.
"
"2783","lamis theorm","இலெமியின் தேற்றம். ஒரு புள்ளியில் செயல்படும் மூன்று விசைகள் சமமாக இருத்தல். ஒவ்வொரு விசையும் இரண்டு விசைகளிடையே உள்ள கோணத்தின் சைன் மதிப்பிற்கு நேர் வீதத்திலிருக்கும்.
"
"2784","lamps","விளக்குகள். 1879_இல் முதன் முதலாக மின்சார விளக்கை தாமஸ் ஆல்வா எடிசன் தயாரித்தார். இழையன்றின் மூலம் வெப்பத்தையளித்து ஒளியை பெருக்கிக் காண்பித்தார். மற்றொரு வகை இழையில்லாதது. இதில் ஆவி பயன்படுத்தப்படுகிறது. இது நிழலைத் தராது. அதிக ஒளியை வெப்பமின்றியளிக்கும். முதலில் கண்டுபிடித்த குண்டு பல்புகள் அதிக வெப்பத்தை தருவதால் தற்போது அதை பயன்படுத்தப்படுவதில்லை.
"
"2785","lamp black","புகைக்கரி. கரியின் வேற்றுரு கருப்பு நிறங்களுக்காக நிறமியாக பயன்படுகிறது.
"
"2786","lanceolate","ஈட்டி வடிவம்.
"
"2787","landing","இறங்குதல். விமானம் பறந்து பின் தரையிறங்குதல். மிகப்பெரிய வல்லூறுகள் இறங்குவதைப் போலவே இருக்கும். விமானம் ஒவ்வொரு முறையும் ஆபத்தை தொட்டுவிட்டே இறங்குகிறது. இதற்காக பலவித பாதுகாப்பு தொழில்நுட்பம் பயன்படுத்தப்படுகிறது.
"
"2788","landing techniques","இறங்கு தொழில் நுட்பங்கள். குறிப்பிட்ட உயரங்களிலிருந்து இறங்குவதற்கான ஏற்பாடுகள். தற்போது அதிகளவில் பாராசூட் பயன்படுத்தப்படுகிறது. நிலவு போன்ற இடங்களில் காற்று இல்லாததால் ஏவும் எரி பொருள் கூடாரம் கொண்டு இறக்கப்பட்டது. ஆபத்துக்காலங்களில் விமானங்களிலிருந்து பயணிகள் எல்லோரும் பாதுகாப்பாக இறங்கி உயிர் தப்பிப்பதற்கான ஆய்வு நடக்கிறது. எதிர் காலத்தில் இவை வெற்றிபெறலாம். இதனால் விபத்துகளில் உயிர்ப்பலி குறையும்.
"
"2789","landmark","எல்லைக்குழி சிறப்பு அடையாளம். இது வழி தேடுதலுக்குறிய குறிப்பு.
"
"2790","landscape","இயற்கைக் காட்சி.
"
"2791","landslide","நிலச்சரிவு.
"
"2792","lane","சந்து.
"
"2793","language","மொழி. தகவலை வெளிப்படுத்தப் பயன்படும் விதிகள் குறியீடுகள் போன்றவை. கணினி இயக்க கட்டளை மொழி தேவை.
"
"2794","language processor","மொழி அலசி. கணினிக்குறி மூல ஆணைத் தொடர்களை இயக்கும் வடிவில் மாற்றிக் கொள்ளும் செயல்முறை. இவை தொகுப்பு சேர்ப்பு, மொழி பெயர்ப்பு என்று மூன்று வகைப்படும்.
"
"2795","language statement","மொழி விவர அறிவிப்பு. மொழி பெயர்ப்பு ஆணைத்தொடர், சேவை ஆணைத் தொடர்களுக்கு தகவலை அனுப்ப கணினி அமைப்பைப் பயன்படுத்த குறியீடு அமைக்கும் சொல். அது வேண்டிய ஒரு இயக்கத்தையோ செயலாக்க ஆணைத் தொடருக்கோ அனுப்ப வேண்டிய தகவல்களாக இருக்கலாம்.
"
"2796","language subset","மொழி துணைத்தொகுதி. ஓர் பகுதியை சாராமல் தனியாக இயங்கக் கூடிய ஒரு மொழியின் அங்கம்.
"
"2797","language translation","மொழி பெயர்ப்பு பேசிக்கிலிருந்து (ஙிணீsவீநீ) ஃபோர்ட்ரானுக்கோ (யீஷீக்ஷீtக்ஷீணீஸீ) அல்லது அதிலிருந்து பாஸ்கலுக்கோ (ஜீணீsநீணீறீ) மொழி மாற்றம் செய்வதைப் போல தகவலை மாற்றும் செயல்முறை.
"
"2798","language translator programme","மொழி பெயர்ப்பு ஆணைத்தொடர். ஒரு மொழியிலிருந்து மற்றொரு மொழிக்கு சொற்றொடர்களை மாற்றும் ஆணைத்தொடர். இதில் பொருள் மாறாது.
"
"2799","lanoline","இலேனோலின். ஆட்டுத் தோலிலிருந்து எடுக்கப்படும் மெழுகு. கொழுப்பு. கரிமப் பொருள் கொண்டது. கிரீம் மற்றும் அழகுச் சாதனப் பொருள்களில் பயன்படுத்தப்படுகிறது. இது இயற்கைப் பொருள்.
"
"2800","lanthanum","இலாந்தேனம். வெள்ளை நிற தனிமம். எண்ணெய் பிளப்புகளில் வினையூக்கி. வெப்ப உலோகக் கலவைகளிலும் பயன்படுகிறது.
"
"2801","lapis lazull","கந்தகம் சேர்ந்த சோடியம் அலுமினியம் சிலிகேட் ஆழ்ந்த நீல நிறமுள்ள கனிமம். தங்க நிறத்தைக் கொண்டது.
"
"2802","laplace correction","லேப்லஸ் திருத்தம். ஒலிபரவும் ஊடகத்தின் அழுத்தம் மற்றும் பரும மாற்றங்கள். மாறா வெப்ப மாற்றங்களாக அமைவதில்லை. இக்கருத்தை லேப்லஸ் என்பவர் நியூட்டன் தொடர்பை மாற்றியமைத்தார்.
"
"2803","laptop","மடிக்கணினி. மடித்து எடுத்துச் செல்லும் கணினி அல்லது மடியில் வைத்து பயன்படுத்தும் கணினி. தற்போது 2.3 கிலோ எடைக்கும் குறைவான அளவில் தயாரிக்கப்படுகிறது. பேட்டரியைப் பயன்படுத்தலாமென்பது இதன் சிறப்பு. மவுஸ் அதிலேயே அமைக்கப்பட்டுள்ளது. லிசிஞி மானிட்டர் என்பதால் தட்டையாக படங்கள் திரையில் தெரியும். இதில் சிஸிஜி போன்று வளைந்திருக்காது. செல்லுமிடமெல்லாம் எடுத்துச் சென்று பயன்படுத்த முடிவது இதன் பெரும் சிறப்பாகும். விமானம், ரயில் கப்பல் பயணங்களிலும் பயன்படுத்த முடிகிறது.
"
"2804","lard","பன்றிக்கொழுப்பு
"
"2805","large intestine","பெருங்குடல்.
"
"2806","larva","முட்டையிலிருந்து வெளிவரும் இடை உயிர்.
"
"2807","larynx","குரல் வளை.
"
"2808","laser printer","லேசர் அச்சுப் பொறி. லேசர் கதிர்களை பயன்படுத்தி சுழலும் உருளையில் உருவங்களைப் பதிக்கும் அச்சுப்பொறி. லேசர் வீசுமிடத்தில் மைதுகள்களை உருளை கவர்கிறது. உருளையின் மேல் காகிதம் செல்லும் போது மை அதில் பதிகிறது.
"
"2809","laser storage","லேசர் சேமிப்பகம். உலோக மேற்பரப்பில் குறியீடு அமைக்கும் துணை சேமிப்பகச் சாதனம். இதற்கு லேசர் தொழில்நுட்பம் பயன்படுகிறது.
"
"2810","laserget","அச்சுப் பொறி. பிறிஎன்ற நிறுவன அச்சுப்பொறி. றீஷீநீணீறீ ணீக்ஷீமீணீ tக்ஷீணீஸீsஜீஷீக்ஷீt என்பதன் சுருக்கப் பெயர். தகவல் தொடர்பு வரைமுறை.
"
"2811","latch","அடுத்த தகவல் வரும் வரை அதன் உள்ளீட்டை வைத்திருக்கும் ஒரு மின்னணு மின் சுற்று.
"
"2812","latch registers","லேட்ச் பதிவகங்கள். ஒளி காட்சி சேமிப்பிலுள்ள நினைவக முகவரியில் நான்கு எட்டியல்கள் அளவு தகவலை வைத்துக் கொள்ளும் ணிநிகி வில் 4 உள்ளது.
"
"2813","latch voltage","அளவை நிலை ஏற்றம் இறக்கம் (யீறீவீஜீ-யீறீஷீஜீ) மாற்றக் கூடிய உள்ளீடு மின் சக்தி.
"
"2814","latency","உள்ளுரை சுணக்கம். தட்டு அல்லது உருளை துணை சேமிப்பக சாதனத்தில் நேரடி அணுகு முறையில் ஒரு பதிவை எழுதவும் படிக்கவும் ஆகும் சுழற்சியின் தாமதம்.
"
"2815","latent image","தெரியாத உருவம். மின் சக்தி மூலம் தோன்றும் புலனாகாத உருவம்.
"
"2816","latex","தெரியாத உருவம். மின் சக்தி
"
"2817","latter quality","எழுத்துத் தரம்.
"
"2818","latter quality mode","எழுத்துத் தரமுறை.
"
"2819","letter quality printer","எழுத்துத் தர அச்சடிப்பான்.
"
"2820","latittude","குறுக்குக் கோடு. பூமியின் அட்ச ரேகை. இது கிழக்கு மேற்காகச் செல்வது. இவை கற்பனையாக இயற்கையாளர்களும் புவியியலாளர்களும் இட்ட கோடாகும். இதிலுள்ள கோடுகளும் குறிப்பிடப்பட்ட எண்களும் கோண அளவை குறிக்கிறது.
"
"2821","lattice","பின்னலமைவு. புள்ளிகளின் ஒழுங்கமைவு. அயனிகள்_மூலக்கூறு போன்றவற்றை விளக்க இது பயன்படுகிறது. எக்ஸ்_ரே மூலம் இவற்றின் நுணுக்கங்களை அறியலாம்.
"
"2822","lattice energy","பின்னலாற்றல் குறிப்பிட்ட படிகத்தின் ஒரு மோல் அளவு உண்டாக்க முடிவற்ற தொலைவிலிருந்து எதிர் மின்னேற்றமுள்ள அயனிகளை ஒரு சேரக் கொண்டு வரும்போது விடுவிக்கப்படும் ஆற்றல் ஒரு வாயுவின் அயனிகளுக்குச் சார்பான நிலையில், ஒரு திண்மப் பொருளின் நிலைப்புத் திறனின் அளவே இவ்வாற்றல்.
"
"2823","launching","ஏவுதல், ஏவுகணை ஏவுதல், புவிஈர்ப்பு விசைக்கு எதிராக பல அடுக்கு எரிபொருள் கொண்டு விண்ணில் விரையும். இது செயற்கை கோள்களை சுமந்து சென்று வான் வீதியில் ஒரு குறிப்பிட்ட உயரத்தில் வெளியிடப்படும். பூமிக்கு நேர் மேலாக நிலையாக இதுவும் சுற்றும். இரண்டும் ஒரே வேகமாக இருப்பதால் பூமிக்கு மேல் எப்போதும் நிலையாக நிற்பதைப் போல இருக்கும். இதனால் தொடர்பு கொள்வதில் எந்தவித சிரமமுமில்லை. செயற்கைகோளை ஏவிவிட சுமார் 18,000 மைல் வேகத்தில் செலுத்தப்படும். இதுவே நிலாஅல்லது வேறு கிரகங்களுக்கு செல்ல வேண்டியிருப்பின் 25,000 மைல் வேகத்தில் செலுத்தப்படும். ஒரு செயற்கைகோள் விண்ணில் நிறுவிவிட பலவித முன்னேற்றமான தொழில்நுட்பங்கள் பயன்படுத்தப்படுகிறது.
"
"2824","laudanum","அபினி. மருந்தாக பயன்பாடு வலி நீக்கி.
"
"2825","laughing","சிரித்தல். குரல் நாண்களின் அதிர்வைப் பொறுத்து சிரித்தலின் சப்தம் மாறுபடும். நோயினாலும் சிரிப்பு சப்தம் வரும். நோயாளிக்கு தவிர்க்க முடியாத சிரிப்பு போலிருக்கும்.
"
"2826","laughing gas","சிரிப்பூட்டும் வாயு. ழி2ளி இது நைட்ரஜன் ஆக்ஸைடு நிறமற்றது. பல் மருத்துவத்தில் வாயை திறக்கப்பயன்படுத்தப்படுகிறது. அப்போது நோயாளி சிரிப்பதைப் போல இருக்கும். இதனாலேயே இவ்வாயுவிற்கு சிரிப்பூட்டும் வாயு என்று பெயர்.
"
"2827","lava","எரிமலைக் குழம்பு.
"
"2828","laws of electromagnetic induction","மின் தூண்டல் விதிகள். 1. பாரடே விதிகள். மின் சுற்றில் உள்ள காந்தபுலம் மாறும் போது மின்னியக்கு விசை தூண்டப்படுகிறது. 2. உருவாகும் மின்னியக்கு விசை காந்த விசைக்கோடுகள் ஆகியவை மாறும் வீதத்திற்கு நேர் வீதத்திலிருக்கும். 3. லென்ஸ் விதி உருவாகிய மின்னோட்டமும் மின்னியக்கு விசையும் அவற்றை உருவாக்கிய காந்தபுலத்தை உண்டாக்கிய மின்னியக்கு விசைக்கு எதிர் திசையில் இருக்கும்.
"
"2829","laws of reflection","ஒளி எதிர்த்தல் விதி.1. பரும கதிர், செங்குத்துக்கோடு மற்றும் எதிர்படுகதிர் ஆகியவை ஒரே அளவில் இருக்கும் செங்குத்துக் கோட்டு எதிர்ப்புறத்தில் பருமகதிரும் செங்குத்துக்கதிரும் இருக்கும். 2. பருகோணம்= எதிர்தல் கோணம்.
"
"2830","laws of refraction","ஒளி விலகலின் விதிகள். 1.பருகதிர், செங்குத்துக்கோடு, விலகுகதிர் ஆகிய மூன்றும் ஒரே சமதளத்திலிருக்கும்.2. செங்குத்துக்கோட்டிற்கு எதிர்புறத்தில் பருகதிரும் விலகு கதிரும் இருக்கும்.3. பருகோணத்தின் சைனும் விலகுக் கோணத்தின் சைனும் எப்பொதும் மாறா வீதத்திலிருக்கும்.வீதம் ஒளி நிறத்தையும் ஊடகங்களையும் பொறுத்தது.
"
"2831","laws of sonometer","சுரமானி விதிகள். 1.பொருத்தப்பட்ட இருவிசை ஜி மாறா நிலையில், அதன் அதிர்வெண் ஸீ நீளத்திற்கு மி t
"
"2832","laws of thermodynamics","வெப்ப இயக்கவியல் விதிகள். 1. வெப்பமும் வேலையும் ஒன்றிலிருந்து மற்றொன்றாக மாற்றப்படக்கூடியவை. உண்டாகும் வெப்பம் (பி) செயல்பட்ட வேலைக்கு (ஷ்) நேர் வீதத்தில் இருக்கும் ஷ்பீ பி2) சுற்றுப் புறத்தைவிடக் குறைவாக ஒரு பொருளைக் குளிர்விப்பதன் மூலம், அதிலிருந்து தொடர்ந்து ஆற்றலை பெற இயலாது_கெல்வின் விதி. வீவீ) தானாக இயங்கும் எந்திரத்தினால், குறைந்த வெப்ப நிலையிலுள்ள பொருளிலிருந்து வெப்பத்தைப் பெற்று அதிக வெப்ப நிலையிலுள்ள பொருளுக்கு அதனை அளிக்க இயலாது என்பது கிளிசியஸ் விதி.
"
"2833","layering","அடுக்கமைத்தல். ஒரு தனி வரை படத்தில் வரைபடமுறை தகவல்களின் துணைக் குழுக்களை தொடர்புபடுத்தும் அளவை கோட்பாடு, மிகச்சிக்கலான கோப்பின் அனைத்துப் பகுதிகளையும் பார்ப்பதன் மூலம் ஏற்படும் குழுப்பத்தைத் தவிர்க்க கணினியில் வேலை செய்யும் பகுதிகளை மட்டும் பார்க்க இது அனுமதிக்கிறது. பதியம் போடுதல்
"
"2834","layout","இட அமைப்பு, திட்டம் வரையிடு, ஒரு திட்டத்திற்கான வரைபடம் தயாரித்தல். இதனால் தெளிவான விளக்கம் கிடைக்கும்.
"
"2835","layout forms and screens","வடிவமைப்புப் படிவங்களும் திரைகளும் படிவங்கள்மற்றும் உள்_வெளியீடு ஊடக உள்ளடக்கம் மற்றும் முறைகளை உருவாக்குவதற்கான கருவிகள், காட்சித் திரைகள் மற்றும் அறிக்கைகள் இவற்றிற்கு சான்றாகும்.
"
"2836","layout setting","பக்க அளவமைத்தல் அச்சிட வேண்டிய பக்கத்தை அளவீடு செய்தல், பத்தி, மேல் கீழ்ப்பகுதி, தலைப்புகள் போன்றவற்றை சரியான அளவுகளில் அமைத்தல்.
"
"2837","layout sheet","வெளி அமைப்பு காகிதம். காட்சித் திரையில் வெளிப்படுத்தக் கூடிய கட்டளைத் தொகுப்பு.
"
"2838","leaching","வெளுத்தல். கரைக்கும் வேதிப் பொருள் கொண்டு சுத்தமாக்கல்.
"
"2839","lead","வெண் உலோகம். காரீயம் எனப்படுவது. வீரிய அமிலங்களோடு கலப்பது. மின்கலம், கம்பிகள், நிறமிகள் செய்யப்பயன்படுவது. ஒருமின் சுற்று பாகத்தின் இணைப்புக்கு உதவுவது.
"
"2840","leader","தலைப்புகள், முன்னோடி, பதிவு நாடாவில் முதலிலுள்ள பகுதியின் பெயர். ஆரம்பநிலை தெரிய இது பயன்படுகிறது.
"
"2841","lead frame","முக்கியப்படம். ஒரு ஐ.சி.யிலுள்ள லீடை வைத்துக் கொள்கின்ற லீடு தொகுப்பின் பகுதி.
"
"2842","leading zeros","முன்னுள்ள சுழியங்கள். தகவல் தொகுப்பு மதிப்பைக் கூட்டாத புலத்திலுள்ள சுழியங்கள்.
"
"2843","leadership","ஓர் ஆற்றல் தொகுப்பை கட்டுப்படுத்தும் உயர் தன்மை. இது விலங்கினங்களிலும் உண்டு.இதற்கு சிறந்த உதாரணம் சிங்கம்.
"
"2844","leaf","இலை. ஒரு செடியின் கிளைப்பகுதி. இதுவே ஒளிச்சேர்க்கை செய்வது. இதை வேர் உருவாக்கினாலும் பின்பு அதற்கே உணவையும வாழ்வையும் நிலைப்படுத்துகிறது.
"
"2845","leaf apex","இலை நுனி வகைகள்.
"
"2846","leaf area index","இலைப் பரப்பு எண் ஒரு செடியின் அடிப்பகுதிக்கும் இலைகளின் மொத்த பரப்பிற்கும் இடையேயுள்ள விதிகம்.
"
"2847","leaf canopy","இலை விரி பகுதி. ஒரு செடியின் இலை பரவியிருத்தலின் அளவு. இது குடைபோல காணப்படுதல்.
"
"2848","leaf curl","இலை சுருட்டு. இது செடிகளில் ஏற்படும் ஒருவித நோய்.
"
"2849","leaf fall","இலைகள் உதிர்தல். சரியான பருவத்தில் தண்டு இலைகளைத் தவிர்த்தல். இலையுதிர் காலத்தில் நடைபெறும் இயற்கை முறை.
"
"2850","leaf insect","இலைப்பூச்சி. இது ஓர் உயிர் பாதுகாப்பிற்காக பூச்சியிலைகளுக்கு இயற்கை அளித்துள்ள வரம். செடிபோன்ற உடல் அமைப்பால் இரண்டும் ஒன்றுபோல காணப்படும். இதனால் பூச்சிகளின் எதிரிகளுக்கு தெரியாமல் போவதால் இவை உயிர் பிழைக்கின்றன.
"
"2851","leaf kinds of","இலை வகைகள். 1. சிறப்பு இலை. 2. கூட்டு இலை
"
